cid,acname,acqualifier,acvalue
45261734,Ki,=,0.577
45261787,Ki,=,0.125
45261737,Ki,=,0.776
45261760,Ki,=,0.025
125328,Ki,=,0.64
45261780,Ki,=,1
45261726,Ki,=,0.061
121967,Ki,=,1.63
45261707,Ki,=,1.969
45261764,Ki,=,0.202
45261723,Ki,=,1.137
10066419,Ki,=,0.54
45261752,Ki,=,1.168
10385897,Ki,=,0.124
13869506,Ki,=,1.05
9994243,Ki,=,0.04
3085297,Ki,=,0.03
11777449,Ki,=,0.614
9992102,Ki,=,0.087
18652674,Ki,=,0.0339
11722531,Ki,=,0.0588
5163,Ki,<,10
172267,Ki,=,0.026
9992903,Ki,=,1.202
12741429,Ki,=,3.94
9992189,Ki,=,0.005
12898419,Ki,=,0.523
13670706,Ki,=,0.057
172267,Ki,=,0.006
9992189,Ki,=,0.0171
13670706,Ki,=,0.462
10105359,Ki,=,0.272
10105359,Ki,=,0.466
681,EC50,=,0.17
9841398,EC50,=,3.9
6603820,EC50,=,1.61
6603703,Ki,=,1.55
9928417,Ki,=,4.02
6603820,Ki,=,1.52
6852376,Ki,=,4.67
9841398,Ki,=,0.71
681,Ki,=,0.26
44352684,IC50,=,0.041
3191,IC50,=,0.061
45261953,IC50,=,0.043
177336,Ki,<,1
127698,Ki,=,0.0084
178078,Ki,=,0.0002
10759963,Ki,=,0.0057
10713620,Ki,=,0.0022
10759963,Ki,=,0.094
10713620,Ki,=,0.0103
178078,Ki,=,0.0035
127698,Ki,=,0.0255
3082625,Ki,=,1.07
10015045,Ki,=,0.0585
6005,Ki,=,0.0419
45262822,Ki,=,0.11
5073,Ki,=,0.0014
10469437,Ki,=,0.23
10449136,Ki,=,0.57
135398737,Ki,=,0.22
45262672,Ki,=,0.044
210956,Ki,=,0.021
45262698,Ki,=,0.089
3964,Ki,=,0.021
45262823,Ki,=,0.083
45262755,Ki,=,0.68
32224,Ki,=,0.0025
45265361,Ki,=,0.082
11726130,Ki,=,0.44
45262868,Ki,=,0.061
44323894,Ki,=,0.094
71360,IC50,=,0.11
70691865,Ki,=,0.069
14977566,Ki,=,0.108
6603866,Ki,=,0.09
14973078,Ki,=,0.062
70681317,Ki,=,0.115
45259663,Ki,=,0.05
70681317,Ki,=,0.0087
70683413,Ki,=,0.225
70691865,Ki,=,0.311
233952,Ki,=,0.12
10851078,Ki,=,0.11
30438,Ki,=,5.5
511482,Ki,=,0.071
133633,Ki,=,0.0024
135398737,Ki,=,0.074
3559,Ki,=,0.0014
5311200,Ki,=,0.96
10524285,Ki,=,1.25893
10249755,Ki,=,7.94328
10595646,Ki,=,1.58489
10715375,Ki,=,3.16228
10690882,Ki,=,10
11793892,Ki,=,1
10691634,Ki,=,0.39811
10548329,Ki,=,0.12589
44301157,Ki,=,1.99526
17461770,Ki,=,0.03981
10618874,Ki,=,0.52
10691599,Ki,=,0.13
10619737,Ki,=,0.29
135398737,Ki,=,0.074
3559,Ki,=,0.0014
11794570,Ki,=,0.16
3746693,Ki,=,0.24
10425024,EC50,=,0.0005
10780717,EC50,=,0.0098
219050,EC50,=,0.00037
10357631,EC50,=,0.0005
10827222,EC50,=,0.0017
10086348,EC50,=,0.0013
10684789,EC50,=,0.001
10064053,Ki,=,0.233
10061323,Ki,=,0.0792
13994412,Ki,=,0.551
6005,Ki,=,0.0419
10333837,Ki,=,0.248
10527118,Ki,=,0.403
10826543,Ki,=,2.05
15677951,Ki,=,1.04
10757141,Ki,=,0.238
3082625,Ki,=,1.07
10613676,Ki,=,0.249
10015045,Ki,=,0.0585
10803661,Ki,=,2.76
10637496,Ki,=,0.411
10421583,Ki,=,0.527
10015045,Ki,=,0.0585
10825256,Ki,=,0.183
10827592,Ki,=,1
6005,Ki,=,0.0419
10610641,Ki,=,0.201
10786190,Ki,=,0.195
10333842,Ki,=,0.0127
10849018,Ki,=,0.177
10518820,Ki,=,2.98
10496727,Ki,=,0.582
10732337,Ki,=,1.75
10515835,Ki,=,4.71
13922231,Ki,=,0.826
10588763,Ki,=,1.01
10683943,Ki,=,0.311
10736014,Ki,=,1.33
11299620,Ki,=,0.014
10942784,Ki,=,0.0033
10512444,Ki,=,0.0025
44324980,Ki,=,1.183
10242548,Ki,=,0.38
12581164,Ki,=,0.694
12581154,Ki,=,0.131
12280580,Ki,=,0.09
1240,Ki,=,0.019
12280575,Ki,=,0.416
23928184,Ki,=,4.777
125156,Ki,=,1.492
59227,Ki,=,0.02
44355355,Ki,=,1.241
12581219,Ki,=,0.181
11469395,Ki,=,0.334
10403092,Ki,=,0.524
12581203,Ki,=,0.12
44356064,Ki,=,0.55
10559624,Ki,=,0.055
11608015,Ki,=,5.825
128054,Ki,=,0.024
6603867,Ki,=,0.056
10058787,Ki,=,0.836
10682854,Ki,=,5.882
10041417,Ki,=,0.059
10375676,Ki,=,0.285
44355433,Ki,=,1.046
10704110,Ki,=,0.19
10801405,Ki,=,3.351
11299620,Ki,=,0.006
12581156,Ki,=,0.18
10942784,Ki,=,0.078
10512444,Ki,=,0.173
15651971,Ki,=,3.206
44324980,Ki,=,0.042
23928184,Ki,=,0.275
59227,Ki,=,6e-05
12280580,Ki,=,0.0551
128054,Ki,=,0.00014
6603867,Ki,=,0.034
10058787,Ki,=,0.0038
10041417,Ki,=,0.00076
44355355,Ki,=,0.25
1240,Ki,=,0.0005
10375676,Ki,=,0.0005
10704110,Ki,=,0.00067
10559624,Ki,=,0.0054
10560954,Ki,=,0.79
10355406,Ki,=,0.21
10402380,Ki,=,0.415
10725712,Ki,=,0.864
10679847,Ki,=,0.582
10608413,Ki,=,5.94
10729313,Ki,=,0.201
681,Ki,=,0.572
10586728,Ki,=,4.72
3559,Ki,=,0.00066
10515180,Ki,=,2.83
3559,Ki,=,0.00016
10515180,Ki,=,0.779
10586728,Ki,=,1.53
10355406,Ki,=,0.0456
10729313,Ki,=,0.026
10560954,Ki,=,0.254
10608413,Ki,=,2.45
10402380,Ki,=,0.179
10725712,Ki,=,0.585
681,Ki,=,0.00189
10679847,Ki,=,0.167
10620194,Ki,=,0.037
10502670,Ki,=,0.00494
10502670,Ki,=,0.0169
10620194,Ki,=,0.0682
6005,KL,=,0.127
6005,Kd,=,0.024
6852376,Kd,=,9.5
167715,Kd,=,0.02
135398737,Ki,=,0.254
3559,Ki,=,0.0048
2812861,Ki,=,2.19
3691783,Ki,=,0.254
10735463,Ki,=,1.44
188942,Ki,=,2.25
10495881,Ki,=,0.296
10617381,Ki,=,0.466
10593191,Ki,=,0.291
3645619,Ki,=,3.74
10761258,Ki,=,2.42
10065188,Ki,=,1.5
10737474,Ki,=,0.495
10616050,Ki,=,1.88
10760638,Ki,=,0.929
10382581,Ki,=,0.835
9883554,Ki,=,4.18
10642239,Ki,=,0.451
10473658,Ki,=,0.349
10088259,Ki,=,1.15
10665101,Ki,=,1.33
9975465,Ki,=,0.897
135398737,Ki,=,0.074
3559,Ki,=,0.0014
10594113,Ki,=,0.125
10687967,Ki,=,0.31
10738530,Ki,=,0.56
10618211,Ki,=,0.12
10831786,Ki,=,3.4
10615437,Ki,=,0.066
10619737,Ki,=,0.29
10691523,Ki,=,0.7
10618875,Ki,=,0.2
10714184,Ki,=,0.41
10617946,Ki,=,0.96
10806501,Ki,=,1.3
10688035,Ki,=,0.86
10786367,Ki,=,0.57
10587140,Ki,=,0.65
10497193,Ki,=,0.12
9951735,Ki,=,0.0086
10546828,Ki,=,0.24
10691599,Ki,=,0.13
10688036,Ki,=,0.9
10522334,Ki,=,0.69
11794570,Ki,=,0.16
3746693,Ki,=,0.24
10617366,Ki,=,0.09
10497179,Ki,=,0.065
10595908,Ki,=,0.035
10618874,Ki,=,0.52
10520941,Ki,=,0.061
10760813,Ki,=,0.12
9995264,Ki,=,0.774
10665626,Ki,=,0.659
9883587,Ki,=,0.436
10807035,Ki,=,1.17
10042972,Ki,=,2.78
10318141,Ki,=,3.7
135398737,Ki,=,0.091
3559,Ki,=,0.0016
10641955,Ki,=,5.5
10640530,Ki,=,1.17
9893282,Log Ki,=,8.1
44323795,Log Ki,=,7.3
10621790,Log Ki,=,6.7
10624682,Log Ki,=,6.4
10575254,Ki,=,0.12589
9865577,Log Ki,=,7.4
9886609,EC50,=,0.0028
10527469,Ki,=,0.0197
10805355,Ki,=,1.4
10588194,Ki,=,0.251
135398737,Ki,=,0.091
3559,Ki,=,0.0016
10733406,Ki,=,0.022
10590285,Ki,=,0.277
10780942,Ki,=,0.112
10494394,Ki,=,0.292
10732925,Ki,=,0.296
10782049,Ki,=,0.352
10518406,Ki,=,1.95
10758004,Ki,=,1.32
10734727,Ki,=,0.245
10589218,Ki,=,0.064
10660814,Ki,=,0.061
10684706,Ki,=,0.556
10780510,Ki,=,0.143
10636896,Ki,=,0.02
10447709,Ki,=,0.391
10708280,Ki,=,0.268
10615787,Ki,=,0.227
10450892,Ki,=,0.299
9948461,Ki,=,0.519
10315310,Ki,=,0.228
10542345,Ki,=,0.222
10638052,Ki,=,0.118
10498972,Ki,=,5.73
9948965,Ki,=,0.364
44356290,Ki,=,0.0097
44356252,Ki,=,0.0043
44356304,Ki,=,0.0052
44356070,Ki,=,0.0025
44356133,Ki,=,0.007
44356132,Ki,=,0.077
44356141,Ki,=,0.0072
44356265,Ki,=,0.0739
44356285,Ki,=,0.228
44356251,Ki,=,0.0104
28864,Ki,=,0.0005
10059206,Ki,=,0.012
47811,Ki,=,0.004
9837094,Ki,=,1.281
31101,Ki,=,0.01
10535587,Ki,=,0.355
132955,Ki,=,0.0025
9818479,Ki,=,0.009
5095,Ki,=,0.0072
2477,Ki,=,1
1220,Ki,=,0.084
9863333,Ki,=,1.431
10621491,Ki,=,0.158
10620719,Ki,=,0.325
9909448,Ki,=,0.241
23288790,Ki,=,0.348
10692095,Ki,=,0.386
122065,Ki,=,0.132
132891,Ki,=,0.239
122065,Ki,=,0.032
9931976,Ki,=,0.449
132891,Ki,=,0.158
44358192,Ki,=,0.002
3341,Ki,=,0.81
6603954,Ki,=,0.02
10452020,Ki,=,0.35
28864,Ki,=,0.0008
6852376,Ki,=,9.55
167715,Ki,=,0.05
47811,Ki,=,0.05
681,Ki,=,7.94
54562,Ki,=,2.57
6603820,Ki,=,1.7
122132,Ki,=,0.34
12668019,Ki,=,8
44331310,Ki,=,0.51
10450375,Ki,=,0.0013
10359736,Ki,=,2.519
5311200,Ki,=,0.92
135921193,Ki,=,0.28
10406796,IC50,=,0.7
10092041,IC50,=,0.15
135398737,IC50,=,0.23
3559,IC50,=,0.0041
73350334,IC50,=,0.87
10832895,IC50,=,0.81
10501113,IC50,=,0.25
73354845,IC50,=,0.65
10385977,IC50,=,0.02
11726532,IC50,=,0.013
44363755,IC50,=,0.761
10756932,Ki,=,2.4
10786891,Ki,=,0.006
10499950,Ki,=,0.0074
3075615,Ki,=,0.028
10738750,IC50,=,0.079
11795011,IC50,=,0.0099
3075615,EC50,=,0.029
10522950,EC50,=,0.028
10618928,Ki,=,4.8
10598935,Ki,=,0.011
10712078,Ki,=,0.039
10854386,Ki,=,0.11
10596978,Ki,=,0.0034
3075615,Ki,=,0.0052
10522950,Ki,=,0.012
10785202,Ki,=,0.18
10713960,Ki,=,0.025
10570997,Ki,=,0.24
9865584,Ki,=,0.038
10738750,Ki,=,0.0085
10643047,Ki,=,0.046
10740593,Ki,=,0.0032
10497177,Ki,=,0.32
10497177,Ki,=,0.16
11795011,Ki,=,0.003
11794122,Ki,=,0.0048
10765237,Ki,=,0.006
10736673,Ki,=,0.0057
10642428,Ki,=,0.0047
5312148,Ki,=,3.98107
3964,IC50,=,0.054
10026300,IC50,=,0.052
135514603,IC50,=,0.03
16104,IC50,=,0.034
9954899,IC50,=,0.14
135398737,IC50,=,0.26
3559,IC50,=,0.0049
10049758,IC50,=,0.023
135398737,Ki,=,0.074
9950165,Ki,=,0.056
10690200,Ki,=,0.29
10809899,Ki,=,0.038
10522613,Ki,=,0.22
10667201,Ki,=,0.33
10593869,Ki,=,0.27
10667579,Ki,=,1.3
10643588,Ki,=,0.17
10762432,Ki,=,0.06
10547607,Ki,=,0.9
10522614,Ki,=,0.026
4064342,Ki,=,0.086
10594764,Ki,=,0.015
10570080,Ki,=,0.083
10569690,Ki,=,0.28
10643589,Ki,=,0.073
10594242,Ki,=,0.0078
10574303,Ki,=,0.0088
10735405,Ki,=,0.082
10546453,Ki,=,0.15
10546540,Ki,=,0.095
10852461,Ki,=,0.19
10666315,Ki,=,0.052
10619612,Ki,=,0.11
10783874,Ki,=,0.011
156376,IC50,=,8
10081286,EC50,=,0.116
5095,EC50,=,0.1
3049326,EC50,=,0.7
133741,EC50,=,0.0018
37461,IC50,=,0.05
3559,IC50,=,0.005
6005,IC50,=,0.025
681,IC50,=,0.015
37461,IC50,=,1e-11
688272,IC50,=,2e-11
681,IC50,=,8e-09
3153,IC50,=,4e-11
5202,IC50,=,3e-07
439260,IC50,=,8e-08
167715,IC50,=,1e-09
13720687,EC50,=,0.174
13720691,EC50,=,0.253
13720689,EC50,=,0.137
12790381,EC50,=,0.122
6603800,Ki,=,0.02
172267,IC50,=,0.016
119146,Kd,=,9.7e-05
15627832,Kd,=,0.00675
6005,Kd,=,0.00066
128965,Kd,=,0.0943
15627829,Kd,=,0.0199
15627829,Kd,=,3.3
15627832,Kd,=,0.728
6005,Kd,=,0.127
128965,Kd,=,0.00043
14198594,Ki,=,1.8197
3036864,Ki,=,0.89125
14198590,Ki,=,3.71535
14198601,Ki,=,1.90546
10107367,Ki,=,1.86209
14198597,Ki,=,0.26303
14198587,Ki,=,0.14454
6603797,Kd,=,0.0011
3033769,Ki,=,0.0051
3033769,Ki,=,0.0087
14890801,Ki,=,0.0885
10067380,Ki,=,0.159
14890813,Ki,=,0.0173
70696007,Ki,=,2.62
44317821,Ki,=,0.13
44317801,Ki,=,2.61
14890816,Ki,=,0.0411
5265,Ki,=,6e-05
1243,Ki,=,1.36
15115513,Ki,=,0.11
13051898,Ki,=,0.039
13697622,Ki,=,0.49
45261538,Ki,=,0.019
11957706,Ki,=,0.31
20347738,Ki,=,0.077
9909521,Ki,=,1.3
147514,Ki,=,8.8
1240,Ki,=,0.0133
6852376,Ki,=,6.5
70684965,Ki,=,0.0067
15115512,Ki,=,0.0068
6603954,Ki,=,0.0021
46905072,Ki,=,0.17
40152769,Ki,=,0.06
11957706,Ki,=,8
13697622,Ki,=,4
20347738,Ki,=,2.7
147514,Ki,=,0.16
45260733,Ki,=,1.9
9909521,Ki,=,0.055
15115515,Ki,=,0.007
15115519,Ki,=,0.00066
15115518,Ki,=,0.00045
15115525,Ki,=,0.71
15115517,Ki,=,0.0003
15115523,Ki,=,1.6
15115514,Ki,=,0.0048
15115516,Ki,=,0.0032
13051898,Ki,=,2
3038603,Ki,=,0.0065
3038603,Ki,=,0.00066
3039881,Ki,=,0.002
3039881,Ki,=,0.2
45262693,Ki,=,0.629
45262692,Ki,=,4.408
45262882,Ki,=,5.76
146265,Ki,=,1.374
15665508,Ki,=,0.0018
44334603,Ki,=,0.0067
15665509,Ki,=,0.0057
15665507,Ki,=,0.058
9955072,Ki,=,0.0015
44334637,Ki,=,0.0002
15665503,Ki,=,0.0031
15665510,Ki,=,0.0058
15665516,Ki,=,0.041
15665517,Ki,=,0.002
15665505,Ki,=,0.255
9800010,Ki,=,0.0159
12049520,Ki,=,3
6937303,Ki,=,2.3
12050201,Ki,=,0.105
71450812,Ki,=,0.21
44304644,Ki,=,2.75
135995891,Ki,=,4.4
12050202,Ki,=,2
12050193,Ki,=,0.44
12049521,Ki,=,0.33
12049520,Ki,=,1.75
71457956,Ki,=,0.51
12050197,Ki,=,0.21
12050199,Ki,=,0.94
135398737,Ki,=,0.039
10479188,Ki,=,0.32
44304652,Ki,=,7.9
44304652,Ki,=,7.95
12050201,Ki,=,0.195
71450812,Ki,=,0.51
71454405,Ki,=,0.185
688272,Ki,=,0.12
44304621,Ki,=,1.07
12050193,Ki,=,0.61
12049521,Ki,=,0.69
12050195,Ki,=,1.5
71449034,Ki,=,8.25
44304621,Ki,=,1.1
12050197,Ki,=,0.085
12050199,Ki,=,0.63
44304603,Ki,=,0.28
6937303,Ki,=,1.06
12050198,Ki,=,8.65
71457956,Ki,=,0.31
12050195,Ki,=,0.79
71449034,Ki,=,6.6
688272,Ki,=,0.051
135398737,Ki,=,0.028
44304652,Ki,=,5.05
44304652,Ki,=,6.4
44304643,Ki,=,3.25
10479188,Ki,=,0.245
71454405,Ki,=,0.092
9104271,Ki,=,0.69
9820304,Ki,=,0.093
9820048,Ki,=,1.373
135398737,Ki,=,0.113
12050202,Ki,=,2.45
44304644,Ki,=,6.25
135995891,Ki,=,6.65
44304603,Ki,=,0.42
44304643,Ki,=,3.8
9951233,Ki,=,0.133
10045525,Ki,=,0.021
9908071,Ki,=,7.367
44319723,Ki,=,0.19953
12049910,Ki,=,0.79433
9933550,Ki,=,3.16228
11576059,Ki,=,1.99526
12049911,Ki,=,0.39811
10368773,Ki,=,0.50119
9889735,Ki,=,0.39811
9889736,Ki,=,0.63096
11525938,Ki,=,0.50119
44323874,Ki,=,0.15
44324017,Ki,=,0.085
44324084,Ki,=,3
44324041,Ki,=,0.039
44324042,Ki,=,0.068
44324079,Ki,=,0.29
12049907,Ki,=,1.25893
11554548,Ki,=,0.50119
44319980,Ki,=,0.31623
5311096,Ki,=,1
11561601,Ki,=,0.63096
12049908,Ki,=,1.25893
9817960,Ki,=,0.9
5311271,Ki,=,1.3
44324046,Ki,=,0.017
44324091,Ki,=,0.021
44324056,Ki,=,0.25
44324065,Ki,=,0.092
44324047,Ki,=,0.00042
9817960,Ki,=,0.896
44324052,Ki,=,0.017
44324051,Ki,=,0.187
44324070,Ki,=,0.078
44365166,Ki,=,0.46
3559,Ki,=,0.0015
3822,Ki,=,0.24
44457651,Ki,=,0.057
44365175,Ki,=,0.0067
44365177,Ki,=,0.12
44457584,Ki,=,0.63
44457652,Ki,=,0.8
18649737,Ki,=,0.012
10413595,Ki,=,2.51189
9952528,Ki,=,0.1
5002,Ki,=,0.0631
135398737,Ki,=,0.03162
3559,Ki,=,0.0007943
10257042,Ki,=,1.25893
10436045,Ki,=,0.01585
5073,Ki,=,0.0031
208951,Ki,=,0.0022
44315380,Ki,=,0.0022
44315407,Ki,=,0.01
44315568,Ki,=,0.0081
44315098,Ki,=,0.003
44315131,Ki,=,0.012
208917,Ki,=,0.00042
44315381,Ki,=,0.00093
44315382,Ki,=,0.001
44315453,Ki,=,0.006
44315099,Ki,=,0.0013
13318472,Ki,=,0.005
44315426,Ki,=,0.018
135398737,Ki,=,0.069
3559,Ki,=,0.0014
44315120,Ki,=,0.01
15410410,Ki,=,0.00047
10340117,Ki,=,0.0018
15410404,Ki,=,0.0029
44315386,Ki,=,0.01
9932051,Ki,=,0.0017
44315569,Ki,=,0.0093
44315406,Ki,=,0.00041
44315383,Ki,=,0.004
44315427,Ki,=,0.0081
44315436,Ki,=,0.002
44315548,Ki,=,0.0046
54562,Ki,=,0.052
54562,Ki,=,0.064
10247719,Ki,=,10
44319102,Ki,=,0.69
44319102,Ki,=,1.7
44319361,Ki,=,1.1
44319361,Ki,=,1.5
44319370,Ki,=,3.7
44319368,Ki,=,2.2
44319368,Ki,=,0.4
44319369,Ki,=,0.82
44319369,Ki,=,3.2
44319368,Ki,=,0.9
44319368,Ki,=,0.11
44319369,Ki,=,0.32
44319369,Ki,=,1.9
44319102,Ki,=,0.33
44319102,Ki,=,1.1
44319361,Ki,=,0.72
44319361,Ki,=,1.1
44319370,Ki,=,2.4
10247719,Ki,=,10
54562,Ki,=,4
3645619,Ki,=,3.74
9889681,Ki,<,5.01187
9890119,Ki,<,5.01187
9954121,Ki,<,10
9805456,Ki,<,3.16228
9891002,Ki,<,3.98107
9891617,Ki,<,6.30957
9891618,Ki,<,7.94328
6918603,Ki,<,10
9870053,Ki,<,1
6005,Ki,=,0.0416
10355252,Ki,=,1.33
44448054,Ki,=,6.11
9992778,Ki,=,0.327
44347445,Ki,=,0.541
10378785,Ki,=,0.265
10562462,Ki,=,0.0832
10333670,Ki,=,0.0546
44374410,Ki,=,0.19953
44374188,Ki,=,2.51189
44374409,Ki,=,0.39811
44374411,Ki,=,0.1
9953774,Ki,=,0.63096
9957068,Ki,=,0.50119
9932385,Ki,=,1
44374408,Ki,=,2.51189
5311096,Ki,=,1
68678,Ki,=,0.0054
44269820,Ki,=,0.031
9847013,Ki,=,0.062
10089203,Ki,=,0.188
91273,Ki,=,0.46
44269825,Ki,=,0.062
45259631,Ki,=,2.108
45259643,Ki,=,4.136
45259634,Ki,=,1.727
45259652,Ki,=,0.341
45264086,Ki,=,0.418
45259635,Ki,=,3.828
45264056,Ki,=,1.47
45264122,Ki,=,3.388
45264102,Ki,=,0.095
45264093,Ki,=,0.486
45266055,Ki,=,6.512
45259641,Ki,=,1.522
45259649,Ki,=,2.196
45264109,Ki,=,3.366
45259627,Ki,=,0.321
45259628,Ki,=,0.585
3559,Ki,=,0.018
45259629,Ki,=,5.148
45259644,Ki,=,0.726
45259646,Ki,=,2.618
45259657,Ki,=,0.62
45259661,Ki,=,9.724
45264120,Ki,=,2.53
45264153,Ki,=,1.401
45264072,Ki,=,1.461
45264073,Ki,=,0.194
45259658,Ki,=,0.491
45264088,Ki,=,0.295
45264113,Ki,=,0.119
45259662,Ki,=,0.44
45264067,Ki,=,0.964
9935387,Ki,=,1.99526
5312149,Ki,=,2.51189
6918648,Ki,=,0.79433
9913554,Ki,=,1.58489
9892409,Ki,=,0.39811
11405107,Ki,=,0.76
10378194,Ki,=,0.77
44301054,Ki,=,3.7
71458071,Ki,=,2.4
44300865,Ki,=,0.23
135398737,Ki,=,0.041
12997400,Ki,=,3.1
10404144,Ki,=,3.2
11405107,Ki,=,0.55
10378194,Ki,=,0.58
44300865,Ki,=,0.17
44301054,Ki,=,8
135398737,Ki,=,0.028
12997400,Ki,=,3
10404144,Ki,=,4.3
71458071,Ki,=,3.4
9982218,Ki,=,0.063
119570,Ki,=,0.04
44316315,Ki,=,0.23
5311189,Ki,=,0.009
44316315,Ki,=,0.13
5311189,Ki,=,0.027
119570,Ki,=,0.027
10084583,Ki,=,0.085
10084583,Ki,=,0.035
19426635,IC50,=,1.69824
44461606,IC50,=,9.54993
4184,IC50,=,7.07946
10381889,IC50,=,0.00871
44318842,IC50,=,0.05495
9904205,IC50,=,0.87096
4184,IC50,=,7.07946
44318454,IC50,=,0.03631
10246054,IC50,=,0.44668
9904205,IC50,=,0.87096
9952003,Ki,=,0.209
44336352,Ki,=,0.129
9843031,Ki,=,2.629
44336154,Ki,=,0.883
44335896,Ki,=,1.692
44335979,Ki,=,6.357
9867004,Ki,=,0.187
25895959,Ki,=,0.45
44336004,Ki,=,1.926
44336194,Ki,=,3.78
9104271,Ki,=,0.69
44336055,Ki,=,4.126
9886340,Ki,=,4.623
44335722,Ki,=,3.431
44336003,Ki,=,5.847
44335721,Ki,=,2.552
44335987,Ki,=,0.035
22953120,Ki,=,0.183
44336100,Ki,=,0.377
44336172,Ki,=,3.78
44336175,Ki,=,0.487
9887091,Ki,=,0.117
44336051,Ki,=,0.12
9843137,Ki,=,2.61
44336127,Ki,=,2.524
44336057,Ki,=,3.325
44336050,Ki,=,0.306
44336005,Ki,=,2.22
44336108,Ki,=,0.509
9843032,Ki,=,4.375
44336105,Ki,=,0.341
44336035,Ki,=,2.145
44335886,Ki,=,0.052
44335678,Ki,=,1.414
44335923,Ki,=,0.753
44336075,Ki,=,0.158
44336109,Ki,=,0.518
44336036,Ki,=,5.839
44335795,Ki,=,0.166
44335799,Ki,=,0.62
9799123,Ki,=,0.188
44336314,Ki,=,1.642
44335761,Ki,=,0.225
44335812,Ki,=,0.039
44336006,Ki,=,1.207
44335813,Ki,=,0.834
9800164,Ki,=,0.092
44335828,Ki,=,1.918
44335829,Ki,=,1.784
44335907,Ki,=,0.214
44335739,Ki,=,0.023
44335796,Ki,=,0.062
44335800,Ki,=,2.094
44335816,Ki,=,3.823
30616772,Ki,=,8.053
44335853,Ki,=,5.287
44336046,Ki,=,4.742
44336045,Ki,=,8.62
44336052,Ki,=,6.74
135398737,Ki,=,0.138
44335798,Ki,=,1.53
44335746,Ki,=,3.011
23363843,Ki,=,1.225
30743524,Ki,=,5.847
44335876,Ki,=,0.119
44335971,Ki,=,1.252
44336138,Ki,=,0.979
44335884,Ki,=,0.071
3559,Ki,=,0.001
44336062,Ki,=,9.395
44336099,Ki,=,0.271
44335995,Ki,=,0.219
44336047,Ki,=,0.286
44335835,Ki,=,5.94
44335918,Ki,=,0.491
44335919,Ki,=,0.096
30740059,Ki,=,0.059
9930934,Ki,=,1.096
10001810,Ki,=,0.273
9865490,Ki,=,0.271
44335908,Ki,=,0.218
44336027,Ki,=,1
44335960,Ki,=,0.191
44336000,Ki,=,1.149
44335924,Ki,=,0.887
44335972,Ki,=,5.247
135398737,Ki,=,0.138
44336061,Ki,=,0.113
9865920,Ki,=,0.607
1946142,Ki,=,1.434
44335847,Ki,=,2.364
9867233,Ki,=,1.178
44336012,Ki,=,0.747
44335877,Ki,=,2.583
44335909,Ki,=,0.134
44335925,Ki,=,0.028
44335973,Ki,=,0.095
44335893,Ki,=,0.199
44336030,Ki,=,0.758
44335889,Ki,=,0.713
44335996,Ki,=,0.043
9801098,Ki,=,3.027
9129986,Ki,=,0.673
9952003,Ki,=,0.009
9799123,Ki,=,0.14
10427977,Ki,=,6.2
44372338,Ki,=,2.8
10404144,Ki,=,4.3
44371996,Ki,=,0.4
44372009,Ki,=,2.8
135398737,Ki,=,0.028
10200368,Ki,=,0.245
44371356,Ki,=,0.354
22261332,Ki,=,0.114
10479465,Ki,=,0.0274
10178704,Ki,=,0.213
44371025,Ki,=,0.622
10228202,Ki,=,0.00878
44371566,Ki,=,0.782
22261340,Ki,=,0.00737
10364677,Ki,=,0.0684
10063875,Ki,=,0.0093
9948584,Ki,=,0.005
10378389,Ki,=,0.0104
10470579,Ki,=,0.067
9861459,Ki,=,0.003
10613605,Ki,=,0.107
9820313,Ki,=,0.132
10427977,Ki,=,3.7
44372338,Ki,=,3.1
44371932,Ki,=,9.5
44371980,Ki,=,0.3
135398737,Ki,=,0.041
44270558,Ki,=,4.9
44371996,Ki,=,0.64
44372009,Ki,=,5.4
10404144,Ki,=,3.2
44345317,IC50,<,1
10381889,IC50,=,0.00871
9904205,IC50,=,0.87096
10108561,IC50,=,1.90546
44371980,Ki,=,0.12
44371932,Ki,=,9.2
44270558,Ki,=,5
9837137,Ki,=,4.166
10131111,Ki,=,0.402
44330386,Ki,=,0.534
44330514,Ki,=,0.555
44330553,Ki,=,0.028
10220333,Ki,=,0.111
9859861,Ki,=,2.066
9860183,Ki,=,0.176
9794644,Ki,=,0.641
44330694,Ki,=,0.885
10176799,Ki,=,0.462
44330567,Ki,=,0.416
44330566,Ki,=,0.489
10551026,Ki,=,0.13
44340097,Ki,=,0.011
44340097,Ki,=,0.019
2780,Ki,=,0.012
12888943,Ki,=,0.015
44340376,Ki,=,0.87
44340376,Ki,=,0.42
44339984,Ki,=,1
44339984,Ki,=,0.49
10551026,Ki,=,0.15
44340227,Ki,=,0.07
44340227,Ki,=,0.023
44340302,Ki,=,2.8
44340302,Ki,=,1.9
44340333,Ki,=,0.082
44340333,Ki,=,0.25
44339984,Ki,=,0.7
44339984,Ki,=,0.26
44340084,Ki,=,0.039
44340084,Ki,=,0.0064
44339879,Ki,=,0.13
44339879,Ki,=,0.21
44339953,Ki,=,0.0074
44339953,Ki,=,0.34
9977532,Ki,=,0.002
44340084,Ki,=,0.054
44340084,Ki,=,0.008
44339953,Ki,=,0.0086
44339953,Ki,=,0.47
2780,Ki,=,0.018
10551026,Ki,=,0.18
10551026,Ki,=,0.15
44340227,Ki,=,0.19
